np_id,id,site,site_url,product_name,image_url,category,sub_category,description,free_delivery,cash_on_delivery,days_to_deliver,discount_percentage,return_policy,brand_name,reviews,rating,trust score
36,106,flipkart,https://www.flipkart.com/havells-55-l-desert-air-cooler/p/itm18674a8d99967?pid=AICFFEGYPVHXKUKD&cmpid=content_air-cooler_8965229628_gmc,"HAVELLS 55 L Desert Air Cooler  (White, Brown, Celia I)",https://rukminim3.flixcart.com/image/701/972/xif0q/air-cooler/f/d/m/220-220-celia-i-55l-55-havells-original-imahaz366hjzywgz.jpeg?q=60&crop=false,home appliances,air cooler,"Full Function Remote Control, Thermal overload protection, Fully Collapsible Louvers, 3-Side Honeycomb Cooling Pads, Cord Winding Station, Low Noise, Auto Fill, Ice chamber, 3 Speed control, 3500 m³ / h Air delivery, Aluminum Motor type",available,available,5,35,7 days replacement,havels,21,4,65.78
36,107,shopsy,https://www.shopsy.in/havells-celia-i-desert-air-cooler-55-litres/p/itm154b8e0640a9c?pid=AICFFEGYPVHXKUKD,"HAVELLS 55 L Desert Air Cooler  (White, Brown, Celia I)",https://rukminim3.flixcart.com/image/701/972/xif0q/air-cooler/f/d/m/220-220-celia-i-55l-55-havells-original-imahaz366hjzywgz.jpeg?q=60&crop=false,home appliances,air cooler,"Full Function Remote Control, Thermal overload protection, Fully Collapsible Louvers, 3-Side Honeycomb Cooling Pads, Cord Winding Station, Low Noise, Auto Fill, Ice chamber, 3 Speed control, 3500 m³ / h Air delivery, Aluminum Motor type",available,available,5,35,7 days return,havels,21,4,63.78
36,108,reliancedigital,https://www.reliancedigital.in/product/havells-celia-i-desert-air-cooler,"HAVELLS 55 L Desert Air Cooler  (White, Brown, Celia I)",https://rukminim3.flixcart.com/image/701/972/xif0q/air-cooler/f/d/m/220-220-celia-i-55l-55-havells-original-imahaz366hjzywgz.jpeg?q=60&crop=false,home appliances,air cooler,"Full Function Remote Control, Thermal overload protection, Fully Collapsible Louvers, 3-Side Honeycomb Cooling Pads, Cord Winding Station, Low Noise, Auto Fill, Ice chamber, 3 Speed control, 3500 m³ / h Air delivery, Aluminum Motor type",available,not-available,7,39,5 days return,havels,49,3.5,48.22
37,109,amazon,https://www.amazon.in/Symphony-40-Honeycomb-Technology-Consumption/dp/B09QG84WRN?th=1,"Symphony HiFlo 40 Personal Air Cooler(40L, Light Grey)",https://m.media-amazon.com/images/I/51aqNAq6eWL._SX425_.jpg,home appliances,air cooler,"HiFlo 40 Personal Air Cooler For Home with Powerful Blower, Honeycomb Pads, i-Pure Technology and Low Power Consumption ",available,available,6,36,10 days replacement,symphony,2601,3.5,71.71
37,110,flipkart,https://www.flipkart.com/symphony-40-l-room-personal-air-cooler/p/itm3c27859668547?pid=AICGZRXB3GQ9UGXC&cmpid=content_air-cooler_8965229628_gmc,"Symphony HiFlo 40 Personal Air Cooler(40L, Light Grey)",https://m.media-amazon.com/images/I/51aqNAq6eWL._SX425_.jpg,home appliances,air cooler,"HiFlo 40 Personal Air Cooler For Home with Powerful Blower, Honeycomb Pads, i-Pure Technology and Low Power Consumption ",not available,not-available,4,35,7 days replacement,symphony,2,3.6,42.04
37,111,reliancedigital,https://www.reliancedigital.in/product/symphony-hiflo-40-personal-air-cooler-40-litres-lur4r7-7538174,"Symphony HiFlo 40 Personal Air Cooler(40L, Light Grey)",https://m.media-amazon.com/images/I/51aqNAq6eWL._SX425_.jpg,home appliances,air cooler,"HiFlo 40 Personal Air Cooler For Home with Powerful Blower, Honeycomb Pads, i-Pure Technology and Low Power Consumption ",available,not-available,7,30,5 days return,symphony,20,2.6,40.96
38,112,amazon,https://www.amazon.in/Bajaj-Torque-New-Honeycomb-Technology/dp/B09R3QNGW5,Bajaj PX97 Torque New 36L Personal Air Cooler,https://m.media-amazon.com/images/I/61Juyv14Y0L._SX425_.jpg,home appliances,air cooler, High Speed Fan | 30Ft Powerful Air Throw | Inverter Compatible | Cooler For Room | 3 Yrs (1 Yr Standard + 2 Yrs Extended) Warranty,available,available,8,34,10 days replacement,bajaj,16284,3.6,71.89
38,113,flipkart,https://www.flipkart.com/bajaj-36-l-room-personal-air-cooler/p/itm0a81021da7a2f,Bajaj PX97 Torque New 36L Personal Air Cooler,https://m.media-amazon.com/images/I/61Juyv14Y0L._SX425_.jpg,home appliances,air cooler, High Speed Fan | 30Ft Powerful Air Throw | Inverter Compatible | Cooler For Room | 3 Yrs (1 Yr Standard + 2 Yrs Extended) Warranty,not available,available,5,28,7 days replacement,bajaj,640,3.8,59.23
38,114,shopsy,https://www.shopsy.in/bajaj-36-l-room-personal-air-cooler-price-in-india-buy-bajaj-36-l-room-personal-air-cooler-online-at-flipkart-com/p/itm154b8e0640a9c?pid=AICDHACRZG6ZSYZH,Bajaj PX97 Torque New 36L Personal Air Cooler,https://m.media-amazon.com/images/I/61Juyv14Y0L._SX425_.jpg,home appliances,air cooler, High Speed Fan | 30Ft Powerful Air Throw | Inverter Compatible | Cooler For Room | 3 Yrs (1 Yr Standard + 2 Yrs Extended) Warranty,available,available,5,28,5 days return,bajaj,640,3.8,65.23
39,115,amazon,https://www.amazon.in/Hindware-Appliances-Frostwave-Personal-Chamber/dp/B0CTKPSW1C?th=1,Hindware Smart Appliances 38L Air cooler,https://rukminim3.flixcart.com/image/701/972/xif0q/air-cooler/s/k/f/-original-imahbs8rd5qj6d6q.jpeg?q=60&crop=false,home appliances,air cooler,"Frostwave 38L Personal Air cooler | Fan Based | 12"" Fan Blade and Ice Chamber | White & Grey,12 inches powerful Fan Blade, Adjustable Speed, Oscillating Fan,2200 Cubic Feet Per Minute",available,available,4,46,10 days replacement,hindware,558,3.5,73.7
39,116,flipkart,https://www.flipkart.com/hindware-smart-appliances-38-l-room-personal-air-cooler/p/itm07ed0e190c5a0?pid=AICHBFT7WR5YBUMP&cmpid=content_air-cooler_8965229628_gmc,Hindware Smart Appliances 38L Air cooler,https://rukminim3.flixcart.com/image/701/972/xif0q/air-cooler/s/k/f/-original-imahbs8rd5qj6d6q.jpeg?q=60&crop=false,home appliances,air cooler,"Frostwave 38L Personal Air cooler | Fan Based | 12"" Fan Blade and Ice Chamber | White & Grey,12 inches powerful Fan Blade, Adjustable Speed, Oscillating Fan,2200 Cubic Feet Per Minute",not available,not-available,6,59,7 days replacement,hindware,18,3.4,44.65
39,117,shopsy,https://www.shopsy.in/hindware-smart-appliances-38-l-room-personal-air-cooler/p/itm154b8e0640a9c?pid=AICHBFT7WR5YBUMP,Hindware Smart Appliances 38L Air cooler,https://rukminim3.flixcart.com/image/701/972/xif0q/air-cooler/s/k/f/-original-imahbs8rd5qj6d6q.jpeg?q=60&crop=false,home appliances,air cooler,"Frostwave 38L Personal Air cooler | Fan Based | 12"" Fan Blade and Ice Chamber | White & Grey,12 inches powerful Fan Blade, Adjustable Speed, Oscillating Fan,2200 Cubic Feet Per Minute",available,not-available,6,59,5 days return,hindware,18,3.4,50.65
40,118,amazon,https://www.amazon.in/Symphony-Diet-12T-Air-Cooler/dp/B010GM257M,"Symphony Diet 12T Air Cooler,White",https://rukminim3.flixcart.com/image/701/972/xif0q/air-cooler/z/l/k/190-190-tower-air-cooler-22-symphony-original-imagx2yf3t6etwrv.jpeg?q=60&crop=false,home appliances,air cooler,Large 12 L Tank Capacity | Cool Flow Dispenser bi check circle fill For Rooms Up to 12 m |i - Pure Technology bi check circle fill High Efficiency Honeycomb Pad,available,available,9,2,10 days replacement,symphony,6,2.9,49.47
40,119,flipkart,https://www.flipkart.com/symphony-12-l-room-personal-air-cooler/p/itm7d68fa2d61c09?pid=AICGX8ES3DFGMKHY&cmpid=content_air-cooler_8965229628_gmc,"Symphony Diet 12T Air Cooler,White",https://rukminim3.flixcart.com/image/701/972/xif0q/air-cooler/z/l/k/190-190-tower-air-cooler-22-symphony-original-imagx2yf3t6etwrv.jpeg?q=60&crop=false,home appliances,air cooler,Large 12 L Tank Capacity | Cool Flow Dispenser bi check circle fill For Rooms Up to 12 m |i - Pure Technology bi check circle fill High Efficiency Honeycomb Pad,not available,available,6,17,7 days replacement,symphony,1,4.7,51.18
40,120,shopsy,https://www.shopsy.in/symphony-12-l-room-personal-air-cooler/p/itm154b8e0640a9c?pid=AICGX8ES3DFGMKHY,"Symphony Diet 12T Air Cooler,White",https://rukminim3.flixcart.com/image/701/972/xif0q/air-cooler/z/l/k/190-190-tower-air-cooler-22-symphony-original-imagx2yf3t6etwrv.jpeg?q=60&crop=false,home appliances,air cooler,Large 12 L Tank Capacity | Cool Flow Dispenser bi check circle fill For Rooms Up to 12 m |i - Pure Technology bi check circle fill High Efficiency Honeycomb Pad,available,available,6,17,5 days return,symphony,1,4.7,57.18
41,121,amazon,https://www.amazon.in/Casiotone-Keyboard-SA-81-Piano-tones/dp/B0BQ31QM9N?th=1,"Casiotone Mini Keyboard SA-81,Black",https://rukminim3.flixcart.com/image/392/970/xif0q/musical-keyboard/m/a/p/-original-imah4n4ajvghz7ep.jpeg?q=60&crop=false,musical instruments,piano keyboard,"50 rhythm patterns in a variety of genres, including pops, ballad, dance, and more Maximum 32 note Polyphony, tempo range 20~255, Layer Sustain, Octave Shift, Scale Function",available,available,5,15,10 days replacement,casio,2180,4.4,74.27
41,122,flipkart,https://www.flipkart.com/casio-sa-81-casiotone-digital-portable-keyboard/p/itm8718799a2bad7?pid=MKDGHEWQRFFPF3HQ&cmpid=content_musical-keyboard_8965229628_gmc,"Casiotone Mini Keyboard SA-81,Black",https://rukminim3.flixcart.com/image/392/970/xif0q/musical-keyboard/m/a/p/-original-imah4n4ajvghz7ep.jpeg?q=60&crop=false,musical instruments,piano keyboard,"50 rhythm patterns in a variety of genres, including pops, ballad, dance, and more Maximum 32 note Polyphony, tempo range 20~255, Layer Sustain, Octave Shift, Scale Function",not available,not-available,9,20,7 days replacement,casio,34,4.3,39.79
41,123,shopsy,https://www.shopsy.in/casio-sa-81-casiotone-44-key-kids-mini-portable-keyboard-with-adapter/p/itm154b8e0640a9c?pid=MKDGHEWQRFFPF3HQ,"Casiotone Mini Keyboard SA-81,Black",https://rukminim3.flixcart.com/image/392/970/xif0q/musical-keyboard/m/a/p/-original-imah4n4ajvghz7ep.jpeg?q=60&crop=false,musical instruments,piano keyboard,"50 rhythm patterns in a variety of genres, including pops, ballad, dance, and more Maximum 32 note Polyphony, tempo range 20~255, Layer Sustain, Octave Shift, Scale Function",available,available,9,20,5 days return,casio,34,4.3,55.79
42,124,amazon,https://www.amazon.in/Casiotone-Keyboard-SA-51-Piano-tones/dp/B0B58WYPWQ,"Casiotone Mini Keyboard SA-51, Black",https://m.media-amazon.com/images/I/71nqpymK-eL._SX355_.jpg,musical instruments,piano keyboard,No. of Keys: 32 Key Type: Solid Control Panel: Digital Built in Speakers For: Beginner,available,available,0,17,10 days replacement,casio,456,4.1,78.02
42,125,flipkart,https://www.flipkart.com/casio-sa-51-casiotone-digital-portable-keyboard/p/itm5c2f26b2bc8d6?pid=MKDGHEWWGVCZTT9J&cmpid=content_musical-keyboard_8965229628_gmc,"Casiotone Mini Keyboard SA-51, Black",https://m.media-amazon.com/images/I/71nqpymK-eL._SX355_.jpg,musical instruments,piano keyboard,No. of Keys: 32 Key Type: Solid Control Panel: Digital Built in Speakers For: Beginner,not available,not-available,0,15,7 days replacement,casio,14,4.2,50.66
42,126,reliancedigital,https://www.reliancedigital.in/product/casio-mini-sa-51-keyboard-black-lzivm0-8108117,"Casiotone Mini Keyboard SA-51, Black",https://m.media-amazon.com/images/I/71nqpymK-eL._SX355_.jpg,musical instruments,piano keyboard,No. of Keys: 32 Key Type: Solid Control Panel: Digital Built in Speakers For: Beginner,available,available,0,12,5 days return,casio,0,0,40.8
43,127,amazon,https://www.amazon.in/gp/product/B08GJT1WQX?th=1,JUAREZ Octavé JRK661 61-Key Electronic Keyboard,https://m.media-amazon.com/images/I/71Tlz0z7jbL._SX425_.jpg,musical instruments,piano keyboard,Piano with LED Display | Adapter | Key Note Stickers | Mic |Music Sheet Stand | 255 Rhythms | 255 Timbres | 24 Demos | 8 Percussions,available,available,8,52,10 days replacement,juarez,3004,4,73.84
43,128,flipkart,https://www.flipkart.com/juarez-octave-jrk661-61-keys-multi-function-electronic-keyboard-piano-digital-portable/p/itm5fcfae72be152?pid=MKDGY4DZ6UX3TQJW&cmpid=content_musical-keyboard_8965229628_gmc,JUAREZ Octavé JRK661 61-Key Electronic Keyboard,https://m.media-amazon.com/images/I/71Tlz0z7jbL._SX425_.jpg,musical instruments,piano keyboard,Piano with LED Display | Adapter | Key Note Stickers | Mic |Music Sheet Stand | 255 Rhythms | 255 Timbres | 24 Demos | 8 Percussions,not available,not-available,16,54,7 days replacement,juarez,25,4.1,32.91
43,129,shopsy,https://www.shopsy.in/juarez-octave-jrk661-octave-jrk661-61-keys-multi-function-electronic-keyboard-piano-digital-portable-keyboard/p/itm154b8e0640a9c?pid=MKDGY4DZ6UX3TQJW,JUAREZ Octavé JRK661 61-Key Electronic Keyboard,https://m.media-amazon.com/images/I/71Tlz0z7jbL._SX425_.jpg,musical instruments,piano keyboard,Piano with LED Display | Adapter | Key Note Stickers | Mic |Music Sheet Stand | 255 Rhythms | 255 Timbres | 24 Demos | 8 Percussions,available,available,16,54,5 days return,juarez,25,4.1,48.91
44,130,amazon,https://www.amazon.in/Casiotone-Keyboard-SA-80-Piano-tones/dp/B0BS58DQWD?th=1,"Casiotone Mini Keyboard SA-80,White (44 Keys)",https://m.media-amazon.com/images/I/71iNJxUq-RL._SY355_.jpg,musical instruments,piano keyboard,No. of Keys: 44 Key Type: Solid Control Panel: Digital Built in Speakers For: Beginner,available,available,5,10,10 days replacement,casio,3833,4.4,74.44
44,131,flipkart,https://www.flipkart.com/casio-sa-80-casiotone-digital-portable-keyboard/p/itmaee912278dd02?pid=MKDGHEWQ6E4F2JRK&cmpid=content_musical-keyboard_8965229628_gmc,"Casiotone Mini Keyboard SA-80,White (44 Keys)",https://m.media-amazon.com/images/I/71iNJxUq-RL._SY355_.jpg,musical instruments,piano keyboard,No. of Keys: 44 Key Type: Solid Control Panel: Digital Built in Speakers For: Beginner,not available,not-available,15,15,7 days replacement,casio,113,4.6,33.46
44,132,shopsy,https://www.shopsy.in/casio-sa-80-casiotone-44-key-kids-mini-portable-keyboard-with-adapter/p/itm154b8e0640a9c?pid=MKDGHEWQ6E4F2JRK,"Casiotone Mini Keyboard SA-80,White (44 Keys)",https://m.media-amazon.com/images/I/71iNJxUq-RL._SY355_.jpg,musical instruments,piano keyboard,No. of Keys: 44 Key Type: Solid Control Panel: Digital Built in Speakers For: Beginner,available,available,15,15,5 days return,casio,113,4.6,49.46
45,133,amazon,https://www.amazon.in/CASIO-CT-S400-Advanced-Keyboard-Source/dp/B0948WF6MT,CASIO CT-S400 - KS52A 61 Keys Advanced Keyboard,https://m.media-amazon.com/images/I/61-8Gaxk2+L._SX425_.jpg,musical instruments,piano keyboard,"Advanced Keyboard with Piano Tones, Casio Music Space APP and AiX Sound Source - Black",available,available,6,15,10 days replacement,casio,145,4.5,68.87
45,134,flipkart,https://www.flipkart.com/casio-ct-s400-digital-portable-keyboard/p/itmc5888142756d1?pid=MKDH6HKXWFYUR2GZ&cmpid=content_musical-keyboard_8965229628_gmc,CASIO CT-S400 - KS52A 61 Keys Advanced Keyboard,https://m.media-amazon.com/images/I/61-8Gaxk2+L._SX425_.jpg,musical instruments,piano keyboard,"Advanced Keyboard with Piano Tones, Casio Music Space APP and AiX Sound Source - Black",not available,not-available,16,15,7 days replacement,casio,0,0,1.25
45,135,reliancedigital,https://www.reliancedigital.in/product/casio-ct-s400-61-keys-advanced-musical-keyboard-with-piano-tones-black-lz8ebz-8058102,CASIO CT-S400 - KS52A 61 Keys Advanced Keyboard,https://m.media-amazon.com/images/I/61-8Gaxk2+L._SX425_.jpg,musical instruments,piano keyboard,"Advanced Keyboard with Piano Tones, Casio Music Space APP and AiX Sound Source - Black",available,available,16,15,5 days return,casio,0,0,17.25
46,136,amazon,https://www.amazon.in/KENT-11119-Wall-Mountable-Purifier-Storage/dp/B09CGQ6FCK,KENT Grand RO Water Purifier,https://rukminim3.flixcart.com/image/615/972/xif0q/water-purifier/u/x/t/grand-11119-kent-original-imahbhawexnje8q2.jpeg?q=60&crop=false,home appliances ,water purifier,Advanced RO Tech for Sabse Shudh Paani | RO+UF+TDS Control + UV LED Tank | 8L | 20LPH Flow | Ideal for Borewell/Tanker/Municipal Water | Largest Service Network,available,available,5,44,10 days replacement,kent,4470,4.1,78.29
46,137,flipkart,https://www.flipkart.com/kent-grand-11119-8-l-ro-uv-uf-tds-control-tank-water-purifier/p/itm402857c247415?pid=WAPG6FWU6FJT64V6&cmpid=content_water-purifier_8965229628_gmc,KENT Grand RO Water Purifier,https://rukminim3.flixcart.com/image/615/972/xif0q/water-purifier/u/x/t/grand-11119-kent-original-imahbhawexnje8q2.jpeg?q=60&crop=false,home appliances ,water purifier,Advanced RO Tech for Sabse Shudh Paani | RO+UF+TDS Control + UV LED Tank | 8L | 20LPH Flow | Ideal for Borewell/Tanker/Municipal Water | Largest Service Network,available,not-available,9,46,7 days replacement,kent,421,4.3,57.74
46,138,shopsy,https://www.shopsy.in/kent-grand-11119-8-l-ro-uv-uf-tds-control-uv-in-tank-water-purifier/p/itm154b8e0640a9c?pid=WAPG6FWU6FJT64V6,KENT Grand RO Water Purifier,https://rukminim3.flixcart.com/image/615/972/xif0q/water-purifier/u/x/t/grand-11119-kent-original-imahbhawexnje8q2.jpeg?q=60&crop=false,home appliances ,water purifier,Advanced RO Tech for Sabse Shudh Paani | RO+UF+TDS Control + UV LED Tank | 8L | 20LPH Flow | Ideal for Borewell/Tanker/Municipal Water | Largest Service Network,available,available,9,46,5 days return,kent,421,4.3,63.74
47,139,amazon,https://www.amazon.in/Native-Purifier-RO-Copper-Alkaline/dp/B0D79G62J3,Native by Urban Company M1 RO Water Purifier,https://m.media-amazon.com/images/I/517EfJgvjrL._SX342_.jpg,home appliances ,water purifier,"Electrical & Storage : Electric purification - suitable for areas with water shortage 8 L : More the capacity, more the users can be served with drinking water RO + UV + Minerals + Alkaline",available,available,5,35,10 days replacement,native by uc,4419,4.5,78.92
47,140,flipkart,https://www.flipkart.com/native-urban-company-m1-copper-needs-no-service-2-years-10-stage-purifier-8-l-ro-uv-minerals-alkaline-water/p/itm120599ceaeae4?pid=WAPHFYVWETFVH53Y&cmpid=content_water-purifier_8965229628_gmc,Native by Urban Company M1 RO Water Purifier,https://m.media-amazon.com/images/I/517EfJgvjrL._SX342_.jpg,home appliances ,water purifier,"Electrical & Storage : Electric purification - suitable for areas with water shortage 8 L : More the capacity, more the users can be served with drinking water RO + UV + Minerals + Alkaline",not available,not-available,7,34,7 days return,native by uc,731,4.5,48.84
47,141,croma,https://www.croma.com/native-by-uc-m1-8l-ro-+-uv-+-copper-+-alkaline-+-minerals-water-purifier-with-thin-film-composite-reverse-osmosis-membrane-black-/p/307956,Native by Urban Company M1 RO Water Purifier,https://m.media-amazon.com/images/I/517EfJgvjrL._SX342_.jpg,home appliances ,water purifier,"Electrical & Storage : Electric purification - suitable for areas with water shortage 8 L : More the capacity, more the users can be served with drinking water RO + UV + Minerals + Alkaline",available,available,7,34,5 days return,native by uc,731,4.5,66.84
48,142,amazon,https://www.amazon.in/Aquaguard-Purifier-Stainless-Indication-Monitoring/dp/B0DN1KJFY7?th=1,Aquaguard Ritz Pro RO+UV+Copper Water Purifier,https://rukminim3.flixcart.com/image/615/972/xif0q/water-purifier/k/0/o/-original-imahgfmsuxma9hph.jpeg?q=60&crop=false,home appliances ,water purifier,"WiFi-enabled, Smart IoT, 9-Stage, Stainless Steel Tank 5 L RO + UV + Copper Water Purifier Titanium Duo Filters last for 2 years |Wi-Fi enabled SMART Filter Life Monitoring |Automated Service Alerts | Water Quality Monitoring | Water consumption Tracker | IoT  (Black)",available,available,16,47,10 days replacement,aquaguard,7648,4,62.61
48,143,flipkart,https://www.flipkart.com/aquaguard-ritz-pro-2x-life-wifi-enabled-smart-iot-9-stage-stainless-steel-tank-5-l-ro-uv-copper-water-purifier-titanium-duo-filters-last-2-years-wi-fi-enabled-filter-life-monitoring-automated-service-alerts-quality-consumption-tracker-iot/p/itm12bf0f45dc59c?pid=WAPH6HFZFZWXHSDZ&cmpid=content_water-purifier_8965229628_gmc,Aquaguard Ritz Pro RO+UV+Copper Water Purifier,https://rukminim3.flixcart.com/image/615/972/xif0q/water-purifier/k/0/o/-original-imahgfmsuxma9hph.jpeg?q=60&crop=false,home appliances ,water purifier,"WiFi-enabled, Smart IoT, 9-Stage, Stainless Steel Tank 5 L RO + UV + Copper Water Purifier Titanium Duo Filters last for 2 years |Wi-Fi enabled SMART Filter Life Monitoring |Automated Service Alerts | Water Quality Monitoring | Water consumption Tracker | IoT  (Black)",not available,available,19,37,7 days replacement,aquaguard,168,4.2,39.4
48,144,shopsy,https://www.shopsy.in/aquaguard-ritz-pro-2x-life-wifi-enabled-smart-iot-9-stage-stainless-steel-tank-5-l-ro-uv-copper-water-purifier-titanium-duo-filters-last-2-yea/p/itm154b8e0640a9c?pid=WAPH6HFZFZWXHSDZ,Aquaguard Ritz Pro RO+UV+Copper Water Purifier,https://rukminim3.flixcart.com/image/615/972/xif0q/water-purifier/k/0/o/-original-imahgfmsuxma9hph.jpeg?q=60&crop=false,home appliances ,water purifier,"WiFi-enabled, Smart IoT, 9-Stage, Stainless Steel Tank 5 L RO + UV + Copper Water Purifier Titanium Duo Filters last for 2 years |Wi-Fi enabled SMART Filter Life Monitoring |Automated Service Alerts | Water Quality Monitoring | Water consumption Tracker | IoT  (Black)",available,available,19,37,5 days return,aquaguard,168,4.2,45.4
49,145,amazon,https://www.amazon.in/Aquaguard-Sediment-Cleaning-Purification-Purifier/dp/B0F21ZHZX5?th=1,Aquaguard Sure Delight RO+UV 2X Water Purifier,https://m.media-amazon.com/images/I/51J9yKE61vL._SX425_.jpg,home appliances ,water purifier,2 Year Filter Life | With Mega Sediment filter | 6L Storage l 2 Free Cleaning Service | 6-Stage Purification | India’s #1 Purifier*,available,available,18,70,10 days replacement,aquaguard,2725,4.4,63.38
49,146,flipkart,https://www.flipkart.com/aquaguard-sure-delight-6-l-ro-uv-water-purifier-2-year-filter-life-mega-sediment-filter-60-extra-saving-6-stage-purification-india-s-1-purifier/p/itmf0db718f50837?pid=WAPHAHVDZVJCNPW5&cmpid=content_water-purifier_8965229628_gmc,Aquaguard Sure Delight RO+UV 2X Water Purifier,https://m.media-amazon.com/images/I/51J9yKE61vL._SX425_.jpg,home appliances ,water purifier,2 Year Filter Life | With Mega Sediment filter | 6L Storage l 2 Free Cleaning Service | 6-Stage Purification | India’s #1 Purifier*,not available,not-available,12,51,7 days replacement,aquaguard,1837,4.3,46.39
49,147,shopsy,https://www.shopsy.in/aquaguard-sure-delight-6-l-ro-uv-water-purifier-2-year-filter-life-mega-sediment-filter-60-extra-water-saving-6-stage-purification-india-s/p/itm154b8e0640a9c?pid=WAPHAHVDZVJCNPW5,Aquaguard Sure Delight RO+UV 2X Water Purifier,https://m.media-amazon.com/images/I/51J9yKE61vL._SX425_.jpg,home appliances ,water purifier,2 Year Filter Life | With Mega Sediment filter | 6L Storage l 2 Free Cleaning Service | 6-Stage Purification | India’s #1 Purifier*,available,available,12,51,5 days return,aquaguard,1837,4.3,62.39
50,148,amazon,https://www.amazon.in/Atomberg-Intellon-Alkaliser-TDS-Based-Filtration/dp/B0F6CXR97M,Atomberg Intellon - India’s 1st Adaptive Water Purifier,https://m.media-amazon.com/images/I/71LMJGZlsbL._SX425_.jpg,home appliances ,water purifier,RO+UF+UV+Alkaliser | Zero Cost for 2Yrs | 4 Modes | TDS-Based Filtration | Smart IoT | 7-Stage | Retains Minerals | 8L | 2Yr Warranty | No AMC,available,available,16,40,10 days replacement,atomberg,451,4.5,59.46
50,149,flipkart,https://www.flipkart.com/atomberg-intellon-8-l-ro-uv-uf-alkaliser-water-purifier-india-s-1st-adaptive-4-modes-tds-based-filtration-smart-iot-7-stages-retains-minerals-improves-health-2-year-warranty-no-amc/p/itmab4e07a8adec2?pid=WAPHDAJG4ZHQ8ECZ&cmpid=content_water-purifier_8965229628_gmc,Atomberg Intellon - India’s 1st Adaptive Water Purifier,https://m.media-amazon.com/images/I/71LMJGZlsbL._SX425_.jpg,home appliances ,water purifier,RO+UF+UV+Alkaliser | Zero Cost for 2Yrs | 4 Modes | TDS-Based Filtration | Smart IoT | 7-Stage | Retains Minerals | 8L | 2Yr Warranty | No AMC,not available,not-available,16,36,7 days replacement,atomberg,93,4.5,34.3
